tweetId,date,username,tweet,label,cleantweet
1366276489629474818,2021-03-01 06:37:53,intansaki,"Kok banyak ibu yang ngelabeli anak bayinya yg baru lahir ""hasil work from home"", ""produk karantina"", dsb

Emang bener gitu jumlah kelahiran bayi meningkat 9-10 bulan sejak covid19 melanda Indonesia?",1,kok banyak ibu ngelabeli anak bayi baru lahir hasil work from home produk karantina bagai memang benar jumlah lahir bayi tingkat - bulan sejak covid landa indonesia
1366229276853301250,2021-03-01 03:30:17,twt_muzik,Selamat pagi Isnin geng. Share sini playlist work from home korang! https://t.co/Rz71vA14D1,1,selamat pagi isnin geng bagi sini playlist work from home korang
1410402260933255170,2021-07-01 00:57:57,akuuupinguin,"@igi_negara Boro² wfh, mana pernah gue ngerasain selama pandemi 😭
Btw gue ini robot sih, bukan manusia, jd ga boleh sakit 😭",0,boro wfh mana pernah gue rasa lama pandemi nang by the way gue robot sih bukan manusia jadi enggak sakit nang
1365176793745907715,2021-02-26 05:48:06,Eka4Liong,"Gw jaga pintu kantor. Resiptionist dpt jatah wfh, trus ob yg gantiin gw suruh ke bank, efeknya gw yg jaga depan. Ga mau duduk dikursi resiptionist (pd ganti2an duduk) jd bediri aja deket pintu sambil maen hape, spt patung2 singa di depan gedung gitu 😂😂",0,gue jaga pintu kantor resiptionist jatah wfh terus office boy ganti gue suruh bank efek gue jaga depan mau duduk kursi resiptionist pd ganti duduk jadi bediri dekat pintu main hape surat pemberitahuan tahun patung singa depan gedung ketawa
1409312358963433472,2021-06-28 00:47:04,refasyaAP,pusing gak sie wfh kalo diperbanyak gini,0,pusing sih wfh kalau banyak begini
1410248999257264130,2021-06-30 14:48:57,Fummykid,"Orang orang enak bgt  pada WFH, lah w kalo WFH bisa rubuh perusahaan 🤡",1,orang orang enak banget wfh lah gue kalau wfh rubuh usaha
1365255336873971716,2021-02-26 11:00:12,boboboiiiyyy,"@Hawzure_ @muriaaindah @tetsurouc @collegemenfess Ada dua2nya, tergantung dari instansinya mau wfo atau wfh",1,dua gantung instansi mau wfo wfh
1410825939047436288,2021-07-02 05:01:30,nur_finas,Makin hari makin stress wfh 💆🏻‍♀️ sampai last minute pun kena edit slide astagaaaaaa. Kau berikan lahh aku kesabaran yg tinggi Yaa Allah. Hari-2 rasa nak ngamuk jaa,0,makin hari makin stres wfh last mute kena edit slide astagaaaaaa kamu ikan lah aku sabar tinggi allah hari- rasa nak amuk
1369200035481624578,2021-03-09 08:15:01,NurulOctavia18,"Mentang-mentang WFH, dikiranya ga ada kerjaan kali ya, padahal mah numpuk loh 😭",0,mentang wfh kira enggak kerja kali ya padahal tumpuk lah nang
1409872082985488385,2021-06-29 13:51:13,Joglosemarnews,"Jokowi Dikabarkan akan Terapkan PPKM Darurat. Restoran dan Mal Tutup, Kantor WFH Total https://t.co/DLPqL0eReU",1,jokowi kabar terap ppkm darurat restoran mal tutup kantor wfh total
1365115999733780480,2021-02-26 01:46:31,sinsinsyaa,"@ezash paling gede cuma 250rb jrg lebih sih,padahal kl wfh ac suka manteng dr pagi sampe ketemu malem",0,paling gede cuma ribu jarang lebih sih padahal kalau wfh ac suka manteng pagi ketemu malam
1362268866341007363,2021-02-18 05:13:02,Adkomu,"2. Mari lawan pandemi COVID-19 dgn melindungi diri Anda &amp; keluarga serta orang2 sekitar dgn menerapkan protokol kesehatan. Stay Safe! ✌😉

#jagajarak #physicaldistancing #socialdistancing #pakaimasker #dirumahaja #dirumahsaja #stayhome #workfromhome #wfh #kerjadirumah https://t.co/e9xxbixdks",1,lawan pandemi covid- lindung diri amp keluarga orang dengan terap protokol sehat stay safe kedip
1411240333367603204,2021-07-03 08:28:09,Anglingdrama1,Selain zona merah pembatasan dilakukan dengan work from office sebesar 50% dan menerapkan work from home sebesar 50% juga alias sama besar #DukungPPKMDarurat https://t.co/FQNp1mDv3Y,1,zona merah batas laku work from office besar terap work from home besar alias sama besar
1408623264356732929,2021-06-26 03:08:51,Oliviaaabby,"Alhamdulillah selesai ngurus pesanan, mari kita wfh an.
Sabtu masih harus kerja gaisss...
Mangat yok, apa aja dikerjain yang penting halal dan berkah😆",1,alhamdulillah selesai urus pesan kita wfh an sabtu harus kerja gaisss mangat yok apa dikerjain penting halal berkah ketawa
1410094492254879744,2021-06-30 04:34:59,jsuhturday,haduh kalo wfh kenapa gw susah produktif deh,0,aduh kalau wfh gue susah produktif deh
1368705296487436289,2021-03-07 23:29:06,bukan_matah,Yok bisa yok rabu jumat wfh jadi hari efektif kerja minggu ini cuma 2 hari💪,1,ayo ayo rabu jumat wfh jadi hari efektif kerja minggu cuma hari lengan otot
1409855734666334210,2021-06-29 12:46:15,yaelahreeen,".. nah untungnya spv w blg hari senen itu wfh dulu, kebetulan w jg masi lemes, semalem w demam lagi dong!! 😩😭 aneh ni demam bikin w esmosi. yaudah karna w udh desperate, w males minum sanmol kan, w bawa tidur aja, paginya ga demam cm suhu tubuh angettt, paham kan ya bgtulah mom",0,nah untung spv gue bilang hari senin wfh dulu betul gue masih lemes malam gue demam dong capek nang aneh nih demam bikin gue esmosi gue sudah desperate gue malas minum sanmol kan gue bawa tidur aja pagi enggak demam cuma suhu tubuh angettt paham kan bgtulah mom
1410508478909542400,2021-07-01 08:00:02,Firhan_A_A,"Ya enak wfh klo ga ada kerjaan gni, mbok kiro ga ada kerjaan tu enak",1,enak wfh kalau enggak kerja gni mbok kiro enggak kerja enak
1362358249945665540,2021-02-18 11:08:12,SenKoos_,@satriamoo yeee orang2 pada wfh ini malah turun ke lapangan,0,iya orang wfh malah turun lapang
1365853472013262851,2021-02-28 02:36:58,imcoolwoman,"Hey lu pikir wfh tuh flexible hour ha? ampe hari minggu disuruh kerja pdhal kontraknya gaada. Ogah dah lu aja gajelas, org ngechat di hari kerja sering gadibales pdhal penting. Supervis macam apa hahahahah",0,he kamu pikir wfh flexible hour ha hari minggu suruh kerja padahal kontrak gaada ogah kamu gajelas orang ngechat hari kerja sering gadibales padahal penting supervis macam apa haha
1409698311003545611,2021-06-29 02:20:42,joimmanuel_,"Stress WFH
30% kerjaan, 70% : https://t.co/Gh4xDWlS6S",0,stres wfh kerja
1410183262798946315,2021-06-30 10:27:44,hypemecrot,Meja dirumah udh rapiihhh enak dah wfh,1,meja rumah rapiihhh enak wfh
1369127887366881280,2021-03-09 03:28:20,fizachin,Tolong lah WFH sampai hujung bulan ni 🥺,1,lah wfh hujung bulan nih kasihan
1411233247477080064,2021-07-03 08:00:00,Mishakana1,Selain zona merah pembatasan dilakukan dengan work from office sebesar 50% dan menerapkan work from home sebesar 50% juga alias sama besar  #DukungPPKMDarurat https://t.co/ol5wjHRRrq,1,zona merah batas laku work from office besar terap work from home besar alias sama besar
1410545735519465472,2021-07-01 10:28:04,rizky_imp,"Masuk bulan kelahiran, di mulai dengan WFH 
Alhamdulillah 
Stay Safe lajoott https://t.co/jxGbohFmTb",1,masuk bulan lahir mulai wfh alhamdulillah stay aman lajoot
1362339082525806593,2021-02-18 09:52:02,RVrosegold,"Untung lagi wfh, nangis jelek banget sampe kata temen gue ""jangan nangis ay...""",0,untung wfh menang jelek banget kata teman gue jangan menang ay
1364974402358571021,2021-02-25 16:23:52,Agusshdr,"Bosen juga full WFH udh setahun.
Sebulan cm 3-4kali ke kantor.",0,bosan full wfh tahun bulan cuma -kali kantor
1368493098410471426,2021-03-07 09:25:54,rivanira,"wfh enak sih, tp bikin mager",1,wfh enak sih bikin malas gerak
1409863294588882951,2021-06-29 13:16:18,Yesypraaatiwi,"ada enaknya ada ga enak nya sebenernya wfh, wfh udah 1 tahun lebih dari awal2 corona muncul. tp bersyukur aja sama apa yg ada dijalanin, banyak org yg pengen wfh bahkan gbs krn kerjaan. giliran yg wfh jenuh krn wfh trs. yuk bisa yuk semangat 💙🤲🏻",1,enak enggak enak nya benar wfh wfh tahun lebih awal corona muncul syukur sama apa ada dijalanin banyak orang ingin wfh bahkan enggak kerja gilir wfh jenuh karena wfh trs yuk yuk semangat hati doa
1360432953285701632,2021-02-13 03:37:46,mbakSan_,"@m_rovik Iya sementara, ga wfh, mmg dirumahkan. Bulan ini dirumahkan, bulan depan masuk, gitu",1,iya sementara enggak wfh memang rumah bulan rumah bulan depan masuk
1409837087885430789,2021-06-29 11:32:09,ragnvincdr,"kebisaan wfh, pas wfo tiap hari rasanya capek",0,bisa wfh pas wfo tiap hari rasa cape
1367488037052121103,2021-03-04 14:52:09,sakuduatiga,dahlah fix besok wfh. sakit bgt perut gue,1,dah fix besok wfh sakit banget perut gue
1409388412868595713,2021-06-28 05:49:17,algomerative,"gue paling kesel disaat lagi wfh kek gini. Disaat gue pusing sama materi dan kerjaan, partner kerja gua malah tidur dan bikin gua panik daritadi :)  panik karena takut ada zoom sama leader tapu guanya hah heh hoh",0,gue paling kesal saat wfh kayak gin saat gue pusing sama materi kerja partner kerja gue malah tidur bikin gue panik tadi panik takut zoom sama leader tapu gua ha he hoh
1367686857799045121,2021-03-05 04:02:11,Dhefajriah,Cape ketika wfh bangun pagi2 beres rumah langsung ngerjain tugas eh galama pas udah rapi rumah tiba2 diberantakin lagi dong. kan kesel ya.,0,cape wfh bangun pagi beres rumah langsung kerja tugas eh galama pas rapi rumah tiba diberantakin dong kan kesal ya
1374352844376055813,2021-03-23 13:30:26,rendragustipr,Udah ngerjain sesuai yg dia minta msh aja disalah salahin. Dipikir wfh itu enak kali ya? Kaga ya ajg! Sama2 staf ae belagu lu kek pemegang saham mayoritas.,0,kerja sesuai dia minta salah salahin pikir wfh enak kali ya ya ajg sama staf saja belaga kamu kayak pegang saham mayoritas
1410447334329122816,2021-07-01 03:57:04,diolesin,wfh itu pusing ternyata huft,0,wfh pusing nyata duh
1409375292674641920,2021-06-28 04:57:09,ayeayeyyyy,"Wfh, pengen kerja pengen wfo
Wfo, capek pengen wfh
Manusia ga bersyukurrrr hdhhh",0,wfh kerja wfo wfo cape wfh manusia enggak bersyukurrrr hdh
1409011760753831937,2021-06-27 04:52:36,dessisnaini,Yg lain wfh potong gaji 🤣🤣 https://t.co/R4V9Mpa99n,0,lain wfh potong gaji ketawa
1409488666989375491,2021-06-28 12:27:39,coohyn,Alhamdulillah besok wfh. bisa sedikit bernapas,1,alhamdulillah besok wfh sedikit napas
1375956373024862208,2021-03-27 23:42:18,95zrar,harusnya senin bisa pindahan kos karna aku wfh tapi karna ada acara di unitku jadinya harus dateng... asu 😩,0,harus senin pindah kos aku wfh karena acara unit jadi dateng anjing capek
1411258858249408514,2021-07-03 09:41:46,senyolita,"@tubirfess Kalo lihat foto-foto tahun 2019, rame-rame bareng temen-temen gue dulu, rasanya kaya sedih. Bisa gak ya, kaya begini lagi? Kaya dulu lagi? Tanpa masker? Tanpa jarak? Who knows. 
Emang sih beberapa org lebih suka wfh ataupun sekolah online. Tapi lama-lama stress dan suntuk juga",0,kalau lihat foto tahun rame-rame bareng temen-temen gue dulu rasa kayak sedih tidak ya kayak begini lagi kayak dulu lagi masker jarak who knows memang sih beberapa orang lebih suka wfh atau sekolah online lama stres suntuk
1379739172479459334,2021-04-07 10:13:47,ade89n,"minggu lalu abis slek ama orang kantor, salah 1 triggernya gw kesel di nyinyirin karena gw izin WFH dan dia blg seolah2 gw tu WFH ga kerja.. 

Asli gw cape ya.. Mau ngamuk rasanya

MAAP ni.. Gw kerja udah ga ada waktu, tengah malam, subuh2 masih / udah kerja",0,minggu lalu habis musuh sama orang kantor salah triggernya gue kesal nyinyir gue izin wfh dia bilang gue wfh enggak kerja asli gue cape ya mau amuk rasa maaf ni gue kerja enggak waktu tengah malam subuh kerja
1411235824893534209,2021-07-03 08:10:14,MingSari,Dalam Inmendagri untuk kabupaten atau kota selain zona merah diberlakukan pembatasan dengan menerapkan work from home sebesar 50%  #DukungPPKMDarurat https://t.co/M4DCc3eMl5,1,inmendagri kabupaten kota zona merah laku batas terap work from home besar
1361981713618857984,2021-02-17 10:11:59,ShantiNia5,Instruksi Mendagri ini juga mengubah aturan work from office dan work from home menjadi 50%. Sekolah di wilayah PPKM mikro juga tetap berlangsung secara daring. .,1,instruksi menteri negeri ubah atur work from office work from home jadi sekolah wilayah ppkm mikro juga tetap langsung daring
1365090088254730240,2021-02-26 00:03:33,cintakasihgall1,Assalamualaikum dan selamat pagi  wfh today😍 https://t.co/VYcNjA9jqt,1,assalamualaikum selamat pagi wfh today cinta
1410619943331287041,2021-07-01 15:22:57,detikfinance,#mostpop Tren WFH kian meningkat seiring rancana penerapan PPKM Mikro Darurat. Begini dampaknya ke bisnis perumahan. https://t.co/rPTPiBfbwk,1,tren wfh kian tingkat iring rancana terap ppkm mikro darurat begini dampak bisnis rumah
1411258806047174657,2021-07-03 09:41:33,fatkhurrohim,2 Teh Rekomendasi Agar Tetap Produktif dan Fresh saat WFH di Masa PPKM Mikro https://t.co/YzBq1BMtKE,1,teh rekomendasi tetap produktif fresh wfh masa ppkm mikro
1376517224551247874,2021-03-29 12:50:55,DFDramar,"WFH tapi kerja di kedai memang enak, tapi tidak mendukung kesinambungan ekonomi jika frekuensinya terlalu sering (sebulan sekali cukup).",1,wfh kerja kedai memang enak tidak dukung sinambung ekonomi frekuensi terlalu sering bulan sekali cukup
1410045912718606336,2021-06-30 01:21:57,MilliaGeby,pas wfh masak udang mentega enak ni kayanya,1,pas wfh masak udang mentega enak nih seperti
1410597602706411534,2021-07-01 13:54:10,nakdew,@firashin Trs abis ini ngamuk.. anjiirr ga dpt kado.. wkwkwk.. wfh ampe 20 juli bos,0,terus habis ngamuk anjir enggak kado wkwkwk wfh juli bos
1370203226495012866,2021-03-12 02:41:20,putrirahmaPR,Giliran wfh pengen wfo aja. Emg aneh sih gue😢,0,gilir wfh wfo aja memang aneh sih gue nang
1364880659517300741,2021-02-25 10:11:22,jessika_novia,"Kemarin nya lagi, temen si anu yg pemalas itu, lg jdwal wfh tapi dicari bos. Pas di telp komplain marah2 ktny bukan hr kerja. Eh maemunah, wfh tu work from hm, bkn holiday.",0,kemarin nya lagi teman sih yang malas itu jdwal wfh cari bos perwira staf telepon komplain marah kata bukan hari kerja eh maemunah wfh work from hm bukan holiday
1409711035062259714,2021-06-29 03:11:16,nailafadhilah,Dikasih tau ipank trus ini bagus!! Kl punya monitor pasti enak bgt nih wfh ditemenin ini 🥺 https://t.co/8I5KgOKRBF,1,kasih tahu ipank terus bagus kalau punya monitor enak banget nih wfh tani kasihan
1410800624128737284,2021-07-02 03:20:54,KoplakHong,Kesel banget 2 hari ini sama jaringan vpn kantor. Wfh gw jadi gak berguna gini. Pusing doang,0,kesal banget hari sama jaring vpn kantor wfh gue jadi guna gin pusing doang
1408805984978444288,2021-06-26 15:14:55,onlypamungkas,Ga nyangka. Ternyata wfh itu capek :(,0,nyangka nyata wfh cape
1362695419965280257,2021-02-19 09:28:00,strycats,@PutriBellaDamar wkwk lg wfh ak kebanjirann,0,wkwk wfh aku banjir
1364861025359519748,2021-02-25 08:53:20,SONGKANGxLS,@SOOHYUKxLS oh lagi wfh toh.,1,lagi wfh toh
1387749699055022086,2021-04-29 12:44:46,dimas_cs,setan lagi wfh lu fitnah juga bangsat https://t.co/p0QsZsvgqP,0,setan wfh kamu fitnah bangsat
1408691548502384650,2021-06-26 07:40:12,hiendrianto1,"PPKM (Pemberlakuan Pembatasan Kegiatan Masyarakat) berskala Mikro disekitar wilayah Tamansari #Glodok dan kegiatan Operasi Yustisi Prokes Covid 19 dari 22 Juni 2021 s/d 05 Juli 2021 #WFH #WFO #FKDM #Citrabahyangkara Polsek Metro Tamansari #3Pilar

https://t.co/wc5xdPWCSI",1,ppkm laku batas giat masyarakat skala mikro sekitar wilayah tamansari giat operasi yustisi prokes covid juni s d juli polisi sektor metro tamansari
1410038733743673347,2021-06-30 00:53:26,luluharam,@overthinkjkt Anjing demi apa full wfh potong gaji?!?!??!!!,0,anjing apa full wfh potong gaji
1410271225331388418,2021-06-30 16:17:16,marshakinara,Wfh gk kelar2 bikin susah tidur,0,wfh selesai bikin susah tidur
1362338046557913090,2021-02-18 09:47:55,nonoooooooooddd,Besok kerja kaya biasa dah. Ga wfh lagi.,0,besok kerja kayak biasa dah wfh lagi
1368570980327550977,2021-03-07 14:35:23,DimasRarang,dikira besok WFH taunya WFO dan sekarang dirumah bukan dikosan 😩,0,kira besok wfh tau wfo sekarang rumah bukan dikosan capek
1410241741521788928,2021-06-30 14:20:06,DitaPradigta,"Demi apa semenjak wfh bawaannya ngemil mulu 😂 Sampe nyari2 video youtube makanan enak demi apa. Untuknya koneksi indihome aman stabil. Confrence lancar, ngeyutube lancar",1,apa semenjak wfh bawa ngemil mulu ketawa cari video youtube makan enak apa untuk koneksi indihome aman stabil confrence lancar ngeyutube lancar
1362995185861361666,2021-02-20 05:19:10,rigilkenttt,Duh anjir kenapasi kalo wfh mager banget gini. Beda banget sama ngerjain kerjaan di kantor hawanya 🤨,0,aduh anjir sih kalau wfh malas gerak banget gin beda banget sama kerja kerja kantor hawa ragu
1365146529535696900,2021-02-26 03:47:50,electricmiaw,susah emang nih kalo yg satu ngantor yg satu wfh 🤣 https://t.co/GzOtj9bDZ3,1,susah memang nih kalau satu ngantor satu wfh ketawa
1365124035751727108,2021-02-26 02:18:27,nurlianapermata,"Katanya wfh, tp ternyata doi masuk, udah seneng gue jaga sendirian, hadeuu 😂",1,kata wfh nyata masuk senang gue jaga sendiri hadeuu ketawa
1410774909861593089,2021-07-02 01:38:44,AchFath,"PPKM DARURAT (2)
Periode penerapan PPKM darurat dimulai sejak 3-20 Juli 2021, berikut ini rinciannya:
1. Perkantoran 100% Work From Home (WFH) untuk sektor non essential
2. Kegiatan belajar mengajar dilakukan secara online/daring https://t.co/wNZaU1vAha",1,ppkm darurat periode terap ppkm darurat mulai sejak - juli ikut rinciannya kantor work from home wfh sektor non essential giat ajar ajar laku online daring
1380032643362787329,2021-04-08 05:39:56,WkwYayak,Yaa allah gak muluk-muluk semoga selama puasa wfh,1,allah muluk moga lama puasa wfh
1410886469535768576,2021-07-02 09:02:01,dudepanai,Alhamdulillah WFH sampai tanggal 20 Juli. Gak sia-sia bawa komputer ke rumah 😂,1,alhamdulillah wfh tanggal juli sia bawa komputer rumah ketawa
1411098607776800777,2021-07-02 23:04:59,rolannoor1,"""Work from home adalah solusi jitu tetap produktif walau dalam keadaan sulit""

Yuks Download  link dibawah ini :
https://t.co/JyqvnpkInB
*KODE REFFERAL :* idjtid042100 https://t.co/RSanoCbeGF",1,work from home solusi jitu tetap produktif dalam ada sulit ayo unduh link bawah kode refferal idjtid
1409313355341258752,2021-06-28 00:51:02,putishya,Alhamdulillah uda mulai wfh. Semoga keadaan cepet membaik,1,alhamdulillah mulai wfh moga ada cepat baik
1409314534284697602,2021-06-28 00:55:43,EgaGituX,"WFH dengan adanya anak kecil dirumah sungguh sangat tidak efektif...

— mending rebahan di kosan kamu ye kan...",0,wfh ada anak kecil rumah sungguh sangat efektif mending rebah indekos kamu iya kan
1366038834333458432,2021-02-28 14:53:32,yvonita77,"Suami gw wfh loh kesannya kek pengangguran. Boro2 patroli socmed, urus olshop aja udah blinger duluan 😅",1,suami gue wfh lah kesan kayak anggur boro patroli socmed urus olshop sudah blinger lebih ketawa
1411261539835731969,2021-07-03 09:52:25,threadshopee,"Notebook lucu buat catat kerjaan selama wfh biar ga kelupaan✨
Harga: 23.000
https://t.co/NzOjJesihU https://t.co/bpcNvems7n",1,notebook lucu buat catat kerja lama wfh biar enggak lupa harga
1410753704744001545,2021-07-02 00:14:28,eLgii,"Udh setahun covid, gak pernah wfh, gaji tiap bulan utuh di trfnya. Gak pake di potong2. Itu kan sebuah keuntungan, gak kaya orang2 yg kurang beruntung. 😅😅 Ya juga yaaa. Puji Tuhan",1,tahun covid pernah wfh gaji tiap bulan utuh trfnya pakai potong kan buah untung kayak orang kurang untung ketawa ketawa juga yaaa puji tuhan
1380028234553679873,2021-04-08 05:22:25,HannumRahman,"Sumpah firstmedia sangat ganggu banget deh kalau internet tiba2 down tanpa pemberitahuan @FirstMediaCares WFH jadi keganggu semua! Udah telf layanan premium tapi bilang ada kerusakan aja tanpa ngasih solusi apa2 dan kompensasi penggurangan tagihan saya yg 1,9 juta tiap bulannya.",0,sumpah firstmedia sangat ganggu banget deh kalau internet tiba down pemberitahuan wfh jadi ganggu semua telf layan premium bilang rusa tanpa beri solusi apa kompensasi penggurangan tagih yang juta tiap bulan
1366217813547868163,2021-03-01 02:44:44,Laksana_FSN,@_rufaidahfa_ Efek wfh berkepanjangan wkwk,0,efek wfh panjang wkwk
1411214088781242368,2021-07-03 06:43:52,ynamier,"@hrdbacot Full WFH. Hampir semua udah vaksinasi 100%, 2 dose. Kalau positif, kantor akan nanggung seluruh biaya RS, bahkan isoman di jaringan hotel kantor. Tercover. 

Tapi gara2 gelombang Delta, 130an kena lagi. Tetep kecover semua. 

Tapi boncos wkwk. Bulan depan mulai ""penyicilan"" gaji.",1,full wfh hampir semua vaksinasi dose kalau positif kantor tanggung seluruh biaya rs bahkan isoman jaring hotel kantor tercover gara gelombang delta an kena lagi tetap kecover semua boncos wkwk bulan depan mulai penyicilan gaji
1369587607810707458,2021-03-10 09:55:06,ritaaaps,"Seneng banget wfh, jadi irt sesungguhnya sepersekian hari alhamdulillah! Sore2 gini masak buat bebeb✨ https://t.co/QGsXkjN5Pe",1,senang banget wfh jadi irt sungguh sekian hari alhamdulillah sore begini masak buat bebeb
1409191566342713357,2021-06-27 16:47:05,riskafbry,@BacangSpecial @benysptr_ Alhamdulillah walau wfh ttep digaji walau insentif hariannya yg berkurang hehhe,1,alhamdulillah wfh tetap gaji insentif hari kurang hehhe
1364915548837064706,2021-02-25 12:30:00,Akuganteng2021,Yuhuy.. daripada stress wfh mending diselingi dg ikutan GA di shopee selain buat seru-seruan juga bisa menang kan rejeki nomplok. Asik bgt deh. #SayangShopeeSelalu #KejutanHadiahShopee #ShopeeSpecialGiveaway,1,yuhuy stres wfh mending ling ikut di shopee buat seru bisa menang kan rejeki nomplok asyik banget deh
1369926685856997378,2021-03-11 08:22:28,shxxwoochan,Begitu tau wfh lagi gue langsung mental breakdown,0,tahu wfh gue langsung mental breakdown
1411149633414307842,2021-07-03 02:27:45,angggurrrr,"Alhamdulillah wfh, jd gaperlu izin resign😆",1,alhamdulillah wfh jadi gaperlu izin resign ketawa
1409742627709194243,2021-06-29 05:16:48,_gncty,"yang sempat bikin emosi tadi pagi, tau2 ktp dibolongin&amp; ga berlaku lagi krn disuruh urus KK baru. Mon maap ya saya kan wfh bukan libur. Suka greget aja apa2nya kalo diurus ayah tuh ga sabaraaaaaaan😓😓 https://t.co/39U2xwHZcI",0,sempat bikin emosi tadi pagi tau kartu tanda duduk dibolongin amp enggak laku karena suruh urus kepala keluarga baru mon maaf saya kan wfh bukan libur suka greget apa kalau urus ayah enggak sabaraaaaaaan gelisah
1410409818007883780,2021-07-01 01:27:59,apasajabolehsih,@biigbadgirl enak wfh bisa santaai,1,enak wfh santaai
1366180764388237314,2021-03-01 00:17:31,minkiwmouse,hari senin tp wfh https://t.co/seIOUZ2zSD,1,hari senin wfh
1365087911998156802,2021-02-25 23:54:54,cekerpedaz,Bersyukur hari ini bisa WFH yeayyyyy,1,syukur hari bisa wfh yeay
1362601663609987076,2021-02-19 03:15:27,thesvastika,@haniPiViCe yes di jog.. numpang wfh.. tp mbuh ngasi kapan..,1,iya jog tumpang wfh enggak tau beri kapan
1410188302506881030,2021-06-30 10:47:46,PisangKecil4,WFH bukannya difasilitasi malah gaji dikurangi,0,wfh bukan fasilitas malah gaji rang
1409371286388711429,2021-06-28 04:41:14,TiaraAy0,"Kesel bgt ketika ada masalah, aku gk bisa, disuruh koordinasi dgn unit yg bisa, minta bantuan ke salah satu di person di unit itu, trus jwbnnya ""koordinasi dgn yg lain ya, aku lagi wfh, jadi ga bisa liat datanya""

What the f....

Trus gunanya lo wfh tuh apa klo ya gak kerja anj",0,kesal banget ada masalah aku bisa suruh koordinasi unit bisa minta bantu salah satu person unit itu terus jwbnnya koordinasi yang ya aku wfh jadi enggak lihat data apa the f terus guna kamu wfh apa kalau tidak kerja anjing
1367658405238775809,2021-03-05 02:09:08,bettercallcaul,"indihome error terus ke admin panel kantor, aku boleh wfh di kostan kamu aja gak? 🥺",0,indihome error terus admin panel kantor aku wfh kostan kamu gak kasihan
1364578783118778370,2021-02-24 14:11:49,pramudyaarif90,Mantap.karena di rumah tahanan samgat rawan terjadi penularan.kalo pengajar kan masih pada work from home. :v https://t.co/2kiG21AWou,1,mantap karena rumah tahan samgat rawan jadi tular kalo ajar kan pada work from home v
1368892927141810185,2021-03-08 11:54:41,lolibaka,"Dari WFH ke WTH lanjut ke WTF 😤
Udah gak ngerti lagi, itu perkantoran apa pasar tumpah.. Karyawan, tamu, sampai parkiran pun tumpeh-tumpeh 😢🥲",0,wfh wth lanjut what the fuck menang tidak erti lagi kantor apa pasar tumpah karyawan tamu parkir tumpeh-tumpeh nangisnangis
1410882411848630275,2021-07-02 08:45:54,urlewduncle,Kelamaan wfh bosen juga ya. Kangen suasana kantor. Orang riwa-riwi seliweran. Suara mesin foto kopi. Suara bos yang ngebentak-bentak pun juga bikin kangen.,0,lama wfh bosan ya kangen suasana kantor orang riwa-riwi seliwer suara mesin foto kopi suara bos ngebentak-bentak juga bikin kangen
1410621039168483328,2021-07-01 15:27:18,deaktsvr,"WFH malah naik beberapa kg.
Bener2 ga produktif banget kalo ga di kantor.",0,wfh malah naik beberapa kg benar enggak produktif banget kalau enggak kantor
1410564126300983297,2021-07-01 11:41:09,IkaNS1,"Merasa bersyukur bisa kerja di perusahaan yg  perhatian. Slm pandemi dikasih wfh,naik gaji 2x setahun, dikasih essential kit (shoppig bag, tumbler, kotak makan, utensil, dll), eh tadi dpt info bakal dikirimin susu ke rumah masing2. Alhamdulilah.",1,rasa syukur kerja usaha perhati salam pandemi kasih wfh naik gaji x tahun kasih essential kit shoppig bag tumbler kotak makan utensil dll eh tadi informasi bakal dikirimin sumbang sukarela rumah masing alhamdulilah
1410802783284989957,2021-07-02 03:29:29,emptyn0ise,kerjaan gua kok gabisa wfh ya,1,kerja gue kok bisa wfh
1410134676296015874,2021-06-30 07:14:40,geoffrey6699,Wfh mulu bosen njir,0,wfh mulu bosan anjir
1377717162039681025,2021-04-01 20:19:02,Bisniscom,Mayoritas Pegawai Kini Lebih Suka Work From Home https://t.co/9eoULpfyIp,1,mayoritas pegawai kini lebih suka work from home
1364783353321299970,2021-02-25 03:44:42,PutriAngge,Ya bersyukur lah kalian yg wfh setahun kebelakang at least kalian bisa proteksi diri dari covid. Suami gue dari awal pandemi even ga wfh samsek lho.... ngandelin vitamin dan 3m doang. Curhat kan..,1,syukur lah kalian wfh tahun belakang at least kalian proteksi diri covid suami gue awal pandemi even enggak wfh sama sekali lho ngandelin vitamin sama doang curhat kan
1410035684769816576,2021-06-30 00:41:19,RahmaAy86090311,"Dengan kebijakan ini, restoran dan mal akan ditutup penuh. Begitu pula dengan perkantoran, berlaku work from home (WFH) 100 persen.
Tapi masalahnya......
Pada saat semua di tutup, masuk pendatang RRC.
 #TempoNasional https://t.co/TWpxXxCkUj https://t.co/T2IM0ZkPOm",1,bijak ini restoran mal tutup penuh pula kantor laku work from home wfh persen masalah saat semua tutup masuk datang rrc
1411230464304553984,2021-07-03 07:48:56,ainda_nuri,semoga saya tetap produktif dan baik-baik saja ketika wfh mbuh tekan kapan :),1,moga tetap produktif baik ketika wfh enggak tau tekan kapan
1411191365694738435,2021-07-03 05:13:34,helloimocha,"@hrdbacot Perusahaan SG min, full WFH kerja drimana aja, fasilitas hanya gaji naik 40%",1,usaha sg min full wfh kerja darimana aja fasilitas gaji naik
1379837596872830977,2021-04-07 16:44:53,dilamuftiyani,ya allah capek bgt wfh gini amat ya 🥲,0,allah cape banget wfh begini ya nang
