tweetId,date,username,tweet,label
1411283117457887234,2021-07-03 11:18:10,helstranger,"prinsip wfh rifka : percepat selesain kerjaan agar waktu rebahan semakin banyak🤣
semalem pulang dr kantor lgsg kelarin ngedit alhasil tadi seharian rebahan. mantap bukan👍🏻🤣",1
1371577723403997185,2021-03-15 21:43:06,yulianist,Masih wfh Alhamdulillah tp suntuk bener di PIM -..-,1
1369140128359194624,2021-03-09 04:16:58,LyonitaFA,Wfh benerbener bikin gabut bawaanya ngantuk mulu 😴,0
1411121614675009539,2021-07-03 00:36:24,Nycticebws,"Kirain wfh 2 minggu bakal asik, baru sehari mulai aja udh stress, lah ini gmn",0
1365481990816899075,2021-02-27 02:00:50,yidoleonardd,"Day 9

7.20 nyampe kantor. Suka bgt hari kamis krn pake baju bebas. Nah pagi2 jam 8 tuh gua uda jalan2 di kantor utk lanjutin penugasan yg blm kelar kmren. Minta ttd ke supervisor yg kmren wfh dan ttd terkait berita acara ke seksi eksten. Krn bapaknya dari...",0
1409842789903343616,2021-06-29 11:54:49,AlviraGusmiar,Asik bgt besok udah mulai wfh 🥳🥳🥳🥳🤩,1
1408833637844275201,2021-06-26 17:04:48,menyanggupi,bosen gak sih wfh,0
1411226240908894211,2021-07-03 07:32:09,DinaAlang,"@hrdbacot Full wfh sih ini cott, gaji juga 100% seandainya kena covid dibantu biaya isolasi mandirinya. kalo sesekali harus ke kantor karena kebutuhan mendesak pcr/antigen di cover perusahaan",1
1410540993078693891,2021-07-01 10:09:13,indanavetta,@hrdbacot Alhamdulillah WFH terroooosss https://t.co/sLA7csiyAc,1
1364842165268963329,2021-02-25 07:38:24,coffeens__,4 hari lagi 1 Maret 2021. artinya 1 taun wfh woy. kopid bgst. untung ada sampingan yg udh berjalan jauh sebelum kopid.,1
1367504671334629376,2021-03-04 15:58:15,anak_rebahann,Dahlah senengin aja besok wfh hehe,1
1365194892146786308,2021-02-26 07:00:01,jossc1000,"C-Biang, buat kegiatan WFH lo jd lebih menyenangkan, yuk!

Mulai WFH lo dgn minum segelas Joss C 1000 sambil ditemenin playlist dr Joss C 1000. Pastinya lo bakal lebih semangat karena kebutuhan vitamin C hari ini udah terpenuhi.

#JossC1000 #BiangVitaminC #DayaTahanTubuhKuat https://t.co/0IANpM9LqM",1
1366068277038833665,2021-02-28 16:50:32,shewbci,"Sakit kepala karena stress dan kebanyakan liat layar sampe susah bangun dari tempat tidur hampir seminggu, bulan bulan awal wfh ini mah, makan minum muntah, mata gelap, udah kyk apaan tau, akhirnya izin nggak ngoreksi seminggu cuma kasih kasih tugas doang 😭",0
1409351100101107713,2021-06-28 03:21:01,siayinn,"saking kelamaan WFH sampe dibatin tetangga pas ke warung ""kok gak kerja mbak?"" 

Padahal mah, 
Pusing mikirin konten huft🙄🙄 https://t.co/PWiiH3G15H",0
1410465732719116290,2021-07-01 05:10:10,lagiviralcoy,"4. Berikut cakupan pengetatan aktivitas masyarakat di Jawa-Bali pada periode PPKM Darurat 3-20 Juli 2021: 1. 100 persen Work from Home untuk sektor non essential; 2. Seluruh kegiatan belajar mengajar dilakukan secara online/daring; #PPKMDaruratJawaBali
https://t.co/0r6y5cojwf",1
1365624097959415808,2021-02-27 11:25:31,RowanJadeaz,"Walaupun wfh dan sedikit ribet, aku tetep sabar eh ternyata hikmahnya gaji ku malah berlipat wkwk #SabarItuEmas",1
1410103846240546821,2021-06-30 05:12:10,aRbcdefv,kmren wfh sante hari ini ribut pusing deh https://t.co/xSKrrtIAoo,0
1371229525070127106,2021-03-14 22:39:29,tamala000,Semangat yuk besok wfh😗,1
1362861110001623045,2021-02-19 20:26:24,ramaiko,"dulu kalo lembur wfh, kylo pasti nemenin papa https://t.co/QcVZcAK0Xy",1
1411189742792626177,2021-07-03 05:07:07,HiItsLockey,wfh di kost-an ngga enak amat 😢 pen pulang tapi ribet 😭,0
1410423462192041993,2021-07-01 02:22:12,anakayahgalakk,"diem dirumah, bersyukur masih dikasih wfh yuk tahan untuk beberapa minggu ga keluar kalo untuk ga ada kepentingan https://t.co/NunCEDOVqF",1
1411507381628928003,2021-07-04 02:09:18,taudahhh_,"WFH capek bgt, bener bener ngerasa kerja 24jam 😭😭",0
1364806179805822983,2021-02-25 05:15:24,Ayaaaaaa2669,@mrspenta Yg biasa bangun pagi tapi pas wfh malah lewat dari jam absen HAHAHA,1
1411263451549167616,2021-07-03 10:00:01,handokotjung,"WFH bikin suntuk? Cari angin naik skuter di kompleks rumah asik juga, yang penting ketat prokes.

Cobain aja nih sewa GrabWheels yang dianter ke rumah pake Promo Gajian @GrabID yang ada di tiap bulan. #Bisalah biar pikiran seger lagi.

Cek promonya disini: https://t.co/YBIYA1h6UF https://t.co/4xyNxLFZs5",0
1366228704767053825,2021-03-01 03:28:01,chimchimied,untung lagi wfh. jadi bisa menggila sendiri di kamar 😂😂🤣🤣 kalau lagi di kantor kan mesti stay calm ya,1
1361479964692934657,2021-02-16 00:58:13,kuningggggggg,"@ezash Gue dari awal kerja wfh terussss. Ketemu cuma by zoom dong. Feelnya yg kurang dapet bang, berasa cuma punya temen online :') Kalo kerjaan ya harus banyak nyari tau sendiri dan banyak nanya. Kalo diem terus pasti gabakal tau segala macem deh.",0
1371124779315384329,2021-03-14 15:43:16,pikayien,"Lah iya juga.. udah setahun wfh 🥲🥲
Awal-awal ngerasa syurga, sekarang rasanya ngebet mau wfo karena udah keseringan miskom 🥲🥲🥲",0
1362622015681687553,2021-02-19 04:36:19,ditarevita,kesulitan selama wfh.. https://t.co/4AXENw5ZSd,0
1376568212083515398,2021-03-29 16:13:31,bbyyyuni,wfh makin bikin badan gasehat karna malas gerak,0
1366258815302164481,2021-03-01 05:27:40,keraasakti02,"Wfh terus istirahat bs rebahan dulu tuh suatu nikmat yg luar biasa, alhamdulillah",1
1410101315326386180,2021-06-30 05:02:06,amiratbachmid,"Sakit mens tuh bener2 mantep, semuanya kerasa. Nyeri, mual, meriang, lemes dan emosi. Bersyukur bgt hari ini wfh😭🙏🏻🙏🏻🙏🏻",1
1411197976819560452,2021-07-03 05:39:51,ddeongjuk,"Ya allah dulu seneng bgt pas wfh karena buat ngerawat ayah terakhir kali. Sekarang aku udah gak suka lagi wfh. Please semoga pandemi mereda, semoga yg sakit segera sehat dan panjang umur semua. Semogaa segera kembali ke sedia kala, aku rindu😭🙏🙏",0
1410555174179905537,2021-07-01 11:05:35,sapicapek,"Aku wfh lagii, bingung kudu bersyukur karna g perlu keluar atau sedih karna ppkm lg yahh🥲🥲",1
1410469092847329285,2021-07-01 05:23:31,ghinaars,Beneran deh yang punya kesempatan WFH harus bersyukur. Yang masih dikasih sehat harus bersyukur. Tapi jangan karena dikasih sehat jd ngelunjak 😭😭,1
1365135122136096771,2021-02-26 03:02:30,y0unkuza,Gapernah make lipstick lg selama wfh takut kadaluarsa ehhhh huhuhu,1
1409535277958238209,2021-06-28 15:32:52,deltaria,"Sempat ngerasa kesal,marah pas ad berita batal sekolah tatap muka. Tapi, lambat laun sampai detik ini harus bersyukur diberi kesehatan dan kesempatan utk WFH. Jaga kesehatan everyone, dan smoga cepat dipulihkan penyakit, virus or whatever.",1
1410134187122696192,2021-06-30 07:12:43,dogufaito,"Alhamdulillah, wfh pun elaun tak kena potong",1
1369968525457039368,2021-03-11 11:08:43,Pnjikukuku,"Alhamdulillah belum merasain sakit sakit di badan karna kayaknya aku apa apa tengkurep deh, kerja juga tengkurep atau baring *thanks to wfh",1
1370172677864845312,2021-03-12 00:39:57,puddlm,"mau wfh dong, pusing bgt ngantor mulu kek orang bener.",1
1409508141943848970,2021-06-28 13:45:03,amelyunip,"alhamdulillah hasilnya negatif karna selama ini wfo everyday sampe lupa ""apa itu wfh haha"" https://t.co/6LtrSZX6Ye",1
1362725223561236480,2021-02-19 11:26:26,urwonpril,SUMPAH SENENG BGT MINGDEP WFH YUHUUU,1
1376119473455857664,2021-03-28 10:30:24,jejeajey,@schfess sepertinya ibunya mulai stress dengan wfh,0
1371449109274525697,2021-03-15 13:12:02,ochifls,"Wfo pegel banget kalau balik naik tj, tapi wfh pinggang ga karuan ngilunya🤷🏻‍♀️",0
1410538677416062982,2021-07-01 10:00:01,mzymim,dalam peraturan PPKM darurat ini nantinya untuk seluruh kegiatan belajar mengajar akan dilakukan dengan 100% work from home (WFH) #PPKMDaruratLindungiKita https://t.co/aBHXsnT9BU,1
1371296237983469569,2021-03-15 03:04:35,Fauziark,"Tolong lah jangan nyalain speaker dangdut siang siang gini, waktunya orang-orang WFH sama kulon anjir 😡",0
1362769653953486854,2021-02-19 14:22:59,dryperiod,"@tanyainrl gua pernah wkwkw waktu wfh dah, ngilang2 sok sibuk jadi ga buka wa",1
1369246820073754624,2021-03-09 11:20:55,utamieul,"Mari kita pelukan virtual dengan paguyuban WFH yang capeknya bukan cuma mikirin kerjaan, tapi emosi soal koneksi dan bacot orang-orang sekitar yang kalo kita lagi ngomong pas meeting, suka malah ikutan lebih kenceng ngomongnya 😭",0
1365637378065321987,2021-02-27 12:18:17,nnunuriyy,"Walaupun kerja nya wfh dan sedikit ribet, aku tetep sabar eh ternyata hikmahnya gaji ku malah berlipat wkwk
#SabarItuEmas",1
1410546789665558533,2021-07-01 10:32:16,BNI,"Terdapat berbagai ketentuan yang harus dipatuhi dalam PPKM Darurat ini, antara lain sektor non esensial menerapkan 100% work from home (WFH), sektor esensial 50% WFH dan untuk sektor kritikal diperbolehkan maksimal 100% work from office (WFO).",1
1409306406646214660,2021-06-28 00:23:25,NureeFauziah,"sumpah wfh bikin tambah sakit kepala:(
karna gua mageran pasti rebahan mulu😭",0
1375944324421087232,2021-03-27 22:54:25,raiperdanaa,"Happy anniv yang ke 1 WFH , gaberasa udah setahun ya kita♥️♥️... selalu bersyukur aja yang penting 😇😇",1
1362797466769182725,2021-02-19 16:13:30,masprasst96,"Bukan pda tempatnya sih sambat, tapi tak pikir pikir, semenjak ada wfh ini lha kok boyok ku rasanya kek gimana gitu, kek nyeri senut senut, dan bikin sering ketiduran",0
1369143098744348673,2021-03-09 04:28:46,Pikroyyy,"Sebel banget sama org yg wfh tapi berasa cuti, kerjaannya cuma jd postman doang. Wfh itu bukan cuti wey, wfh itu memindahkan kerjaan dari kantor ke rumah",0
1370004156732239872,2021-03-11 13:30:19,anakpaksanusi,"bosen banget tiap hari WFH,

iya soalnya gada kerjaan jd tiap hari kerjanya dirumah aja",0
1410495555344617473,2021-07-01 07:08:40,Sinar_Harapan,"Presiden Joko Widodo menetapkan Pemberlakuan Pembatasan Kegiatan Masyarakat Darurat (PPKM Darurat). Pembatasan ini meliputi kerja di rumah atau work from home (WFH) 100 persen dan penutupan mal.
https://t.co/5ALP8BH4sd
#PPKMdaruratDemiRakyat https://t.co/1XTNaX4gIP",1
1365215120704507904,2021-02-26 08:20:23,yenniminniee,"@kompascom mendingan dibuat pembatasan yang bekerja, wfo dan wfh... kayak biasanya . begitu kan pak anies ?",0
1367397556695703552,2021-03-04 08:52:37,overtherhones,@beilleame Masih WFH,1
1410560113325137922,2021-07-01 11:25:12,DDTCNews,"Catat! Ditjen Pajak (DJP) akan tetap menerapkan work from office (WFO) terhadap 10% pegawai setelah diumumkannya pemberlakuan pembatasan kegiatan masyarakat (PPKM) darurat.
Cek beritanya di sini https://t.co/tbFYJi4znC

#PPKMdarurat #WFH #WFO #DitjenPajak #DJP #pelayanantatapmuka https://t.co/A8jqihCs34",1
1410225915779436545,2021-06-30 13:17:13,bayuprasetyoo,@hrdbacot Alhamdulillah tempat gw ada kebijakan sendiri dari pimpinan langsung WFH 2 pekan ke depan. Ya krn memang di cabang2 lain banyak yg positif.,1
1371235093805600768,2021-03-14 23:01:37,seeraamuunx,"@sbmptnfess kayanya engga deh... mau ujian + wfh bikin gila, udah kebiasa nangis abis nangis bisa langsung berenti gitu aja diem dan b aja....",0
1362745666179538949,2021-02-19 12:47:40,djibeoms,"Komentar roommate w ngeliat w
Pas wfh: enakeeeee iso tura turu
Pas wfo: yaAllah mbengineeee balekmu",1
1366265079302287361,2021-03-01 05:52:33,asihsekarr,terimakasih skripsi. kao jadi alasanku untuk wfh di malang gaperlu lagi pagi-pagi ke surabaya,1
1366024321290760195,2021-02-28 13:55:52,Badarawuhi_nur,"@rzkayi Semenjak ada wfh yang tadinya sudah mencekik, semakin mencekik 🤣, dimana mana sih.. bisa lagi pup aja ngerjian tiket, 🤣 lagi di acarankeluarga yang hectic, 🤣",0
1362641420335476737,2021-02-19 05:53:25,bicarasendiri_,@hrdbacot Makanya min kalo jumat wfh jadi bisa bobo siang 🤪,1
1410513087766011908,2021-07-01 08:18:20,onchomkampret,@mLwnAdalahKunci Bangsat. Gara2 ppkm kantor wfh dan gak digaji..,0
1411150092803862532,2021-07-03 02:29:34,AkuntanMilenial,@hrdbacot Alhamdulillah masih bisa wfh,1
1366269985824251904,2021-03-01 06:12:03,HafizEdison,wfh bikin males mandi hehe,0
1365538654496509953,2021-02-27 05:46:00,denis875,"kenapa jalan? Karena gak suka lari wkwk nyamannya jalan agak cepet sikit tapi ya gak cepet2 amat sih 🤣, paling nggak dah sedikit jadi rutinitas mumpung masih ada wfh wfhan https://t.co/aplfXtSiZm",1
1410595101441552393,2021-07-01 13:44:14,dreamiesmrjhjcj,"WFH &amp; tetep stay di rumah aja sesulit itu? kerjaan juga masih ada, gaji masih ngalir, punya rumah juga, masih bisa kumpul sama keluarga, masak masih kurang? liat nakes mah ga ada libur, akang ojok harus keluar demi mencari rupiah, kudu bersyukurlah yang masih dpt WFH😭😭😭",0
1361474788753952770,2021-02-16 00:37:39,Harharithh,@amrhrjl Hihi alhamdulillah. But work from home jerps!,1
1410486596181262338,2021-07-01 06:33:04,dj_karin,"Rezeki itu bukan hanya uang, tapi privilege dari kantor utk full WFH disaat genting gini, ditambah hamil trimester awal, dan punya boss-boss yg super baik pula..

Tahun ini aku lengkap, suami yg cinta, janin di kandungan, dan pekerjaan yg luar biasa..alhamdulillah ya Allah ☺",1
1410113626900361220,2021-06-30 05:51:01,drppincha,tapi pusing juga sie gue kalau wfh,0
1409755408470745090,2021-06-29 06:07:36,arunikacharvi,"makin kesini makin gabisa bangun siang, wfh pun tetep bangun jam set 7 :"")) klo kelamaan tidur malah pusing https://t.co/gvYXn0rGM8",0
1374698806009286656,2021-03-24 12:25:10,25_salsabila,Ya Allah sekalinya ga wfh bikin capek banget😭,0
1410380874978234370,2021-06-30 23:32:58,dadidudessy,"Udah 2minggu wfh, alhamdulillah. Excited minggu depan udah bayangin bakal wfo, kemudian ada edaran ppkm darurat jawa-bali ampe tgl 20 🥲
Tapi tetep di syukuri bisa wfh, karena gasemua orang punya kesempatan yg sama. Stay safe pejuang rupiah yg tetep harus ke tempat kerja 💕",1
1376045621417705477,2021-03-28 05:36:56,sunflowiest_,YA ALLAH PENGEN WFH PENGEN PULANG,1
1374356782387109891,2021-03-23 13:46:05,JuliDamar,Wfh kalau meeting sampai jam setengah sembilan... Sama aja tepar 🥺🥺🤭 https://t.co/u8UVtp7ohX,0
1361248285684420618,2021-02-15 09:37:36,oxyvm,@subtanyarl aku seneng banget. apalagi semenjak work from home. duit jadi hemat. tapi kangen juga nongkrong sama temen.,1
1364852800824373251,2021-02-25 08:20:40,piyamaMasAl,"KEBANYAKAN NGERUMPI JADI KENA AZAB. Kirain ini chat di grup yang cuma sesama kupret doang.... ternyata.........
YANG ADA BOSNYAAA DAN LGS DIREPLY PULA NANGIS 😭😭 ga sopan bgt masa ngmg “mereka bedua” 🥲🥲 untung wfh gakan ktmu2 lgs.... https://t.co/RjC9gUDsWY",0
1410373214744858630,2021-06-30 23:02:32,HopsIndonesia,5 Rekomendasi games dirumah saja selama PPKM Mikro work from home 100% https://t.co/FgoDTx2Tg3,1
1364914041584410627,2021-02-25 12:24:01,zzulfaniar,wfh itu hanyalah ✨wacana✨,0
1365970164810801158,2021-02-28 10:20:40,latiifaah2,"@zwegchinsched @dadmustard Dari tadi from this to this mulu yg lewat:')

Hallo aku jual pempek ikan tenggiri 20k isi 7pcs cocok buat nyemil2 nemenin netflixan, wfh atau nugas hehe ada makanan lainnya juga bisa dicek disiniii https://t.co/tYdCsOSgIO",1
1376714130518773764,2021-03-30 01:53:21,tarotwithdiva,@selphieusagi Kalo WFH dirumah bawaannya rebahan kak 😣,0
1362709468899778567,2021-02-19 10:23:49,NurkholisMakki,Susah dah kalo wfh bareng bini.,0
1369541480407130113,2021-03-10 06:51:48,dandendong_,"Gaenaknya wfh . Gampang ketiduran kalo kena angin""an abis makan",0
1410393777949220864,2021-07-01 00:24:15,dimasnandhika2,"Sudah siap PPKM darurat ??

100% WORK FROM HOME
😑😑😑😑",0
1367453581473812484,2021-03-04 12:35:14,hororoLOEY,Hamdallah. Efek wfh jd slow respon https://t.co/IBz87Yj9V4,1
1409362354546954240,2021-06-28 04:05:44,aliffmo,"internet adalah alasan sebagian besar kegiatan wfh dirumah menjadi kurang efektif, apalagi kalo kelen pake senjahum",0
1369186699759120384,2021-03-09 07:22:02,YourBabyK72,@FWBESS sambil wfh sambil call kayanya seruu,1
1366071692414488577,2021-02-28 17:04:06,ahabha__,"Hari ini wfo ga bs tidur. Tiba wfh, habis magrib jg ngantuk. Bgst emang ni tubuh.",0
1409700371438526464,2021-06-29 02:28:54,vanivangi,"wfo serem, tapi kalau wfh terus bosen juga",0
1369960969095421953,2021-03-11 10:38:42,AnnisaNurRL,"@meidyrv Aslinaa enak ga enak wfh teh ah, ga enak nya nanti pas lebaran ga ada libur nya",0
1411248053852405768,2021-07-03 08:58:50,erlend_7,"WFH diperpanjang, gaji utuh 🕺",1
1374707438985777154,2021-03-24 12:59:28,ddeebbrreehh,"Efek wfh, keknya 3 hari in gw cuma ngobrol ke manusia langsung selama +- 6 jam",0
1408765737091489792,2021-06-26 12:34:59,Femita_Fuji,@soeji__ Bisa yok Jim 😅lah km belom pernah wfh jg?kesel bgt,0
1368737847558111232,2021-03-08 01:38:27,ptrinadyaa,"balada WFH ya beb, kalo dirumah ortuku yg lewat ""tahu bulat digoreng dadakan..."" kalo dirumahku ""bacang ayam, bacang sapi..."" wkwkwkw mamam deh para investor yah",0
1409559918621827073,2021-06-28 17:10:47,MirandaHasibua1,"@pln_123 SELAMAT MALAM, MOHON MAAF MAU MEMAKI. UDAH 5 JAM MATI LAMPU DI JALAN NGUMBAN SURBAKTI. LAGI WFH KALIAN TAI KAN? EH TAU KAN?BANYAK DEADLINE!! UDAH SELESAI HUJAN. JANGAN KAU SURUH INSTALL APLIKASI, GA SEMPAT DAN GASUDI KAPAN INI HIDUP WOI, TOLONG PAKEK OTAK TERIMA KASIH",1
1362339673595469830,2021-02-18 09:54:23,browncookies,"kesabaran gue selalu diuji oleh indihome di waktu2 seperti ini &gt;&gt; wfh, hujan deres, angin, geludug.",1
1410498226654834691,2021-07-01 07:19:17,RRizkiarti,"@Telkomsel masih ga ada respon???
Kerjaan gua berantakan minggu ini.. gua WFH.. taik lah pelayanan makin ancur",0
1364859058029694982,2021-02-25 08:45:31,senandikaaisyah,"@DG9996DG Kadang ditengah kesibukan pun tbtb inget, tbtb kangen, jd mewek sendiri. Untung masih wfh, ga lucu kalo tbtb nangis di kantor 😭",0
1410042433216282629,2021-06-30 01:08:08,widjus,pusing jg ya wfh anak hea dah bs lari kabor masok kolong sofa meanwhile ni pekerjaan hrs sperti ini sperti itu deadline bulan lalu hrs jadi okkk,0
1387524524262920193,2021-04-28 21:50:00,yourbaesujie,"@lLaLaChuu wkwkwkwk tapi wfh lu juga tertekan suy, mari jadi kaum rebahan tapi dapet duit",0
1374603169049628673,2021-03-24 06:05:09,anisanurf,@amfinaa iyasih alhamdulillah nya wfh terus...,1
1368926929806495748,2021-03-08 14:09:48,gryffndorstyles,Kok tiap hari kyk ngerasa pusing mulu sih semenjak wfh lg😭,0
1380013894333165569,2021-04-08 04:25:26,syifnabila,"Poor you, cip. Jauh2 ke ho, orangnya lagi wfh. Raja terakhir emang sialan! Mo ngerjain gue gak gini juga kali",0
1362673176170229764,2021-02-19 07:59:37,Alivalaili,ya tuhan ada secercah harapan aku bisa wfh dari bali samper tyo bulan depan &amp; abis lebaran seneng bet aslikkk https://t.co/dc8xPTZXuL,1
1410614087004815366,2021-07-01 14:59:40,auntyy_n,"hampir sebulan wfh, sekali naik keje sakit sakit badan package sampai ke kaki woo",0
1362579465981751298,2021-02-19 01:47:14,peanutspinneapl,yookkk wfo terus yokk sampe modyar anjip hujan panas debu yok gas terosss kaga ada wfh wfh nya,0
1365258493549158403,2021-02-26 11:12:44,satriosv,Alhamdulillah masih wfh mantap,1
1363021972632834048,2021-02-20 07:05:36,anindamayanti,"@RNFadhila Udah extend aja dhil, wfh dari rumah kalo jkt banjiir",1
1410895639198658562,2021-07-02 09:38:28,cpsjusuf,"Wfh ptg gaji, mending masuk wakakakak",0
1410945376887087105,2021-07-02 12:56:06,rockin_roel,"@gendisnawang Enak to saiki wfh, sesuk prei",1
1365137594523086849,2021-02-26 03:12:20,febbyroiyana,"Masih wfh aja gak tega liat anak ternomor dua kan kalau jam kerja, apalagi kalau udah nangis dan diem begitu digendong ibuknya. Gimana entar pas wfo 🥺",1
1411153172442218501,2021-07-03 02:41:48,djatmaraken,"@hrdbacot Full wfh 100%, antigen free disiapin ktr, gaji dan tunjangan full ngk dipotong",1
1362347819844141059,2021-02-18 10:26:46,mhilmiismail,@balobro Tutup sekolah dan push separuh pekerja wfh. Kot? Haha,1
1367741567721598976,2021-03-05 07:39:35,RioSukaTawa,Efek hampir setaun wfh 😂 https://t.co/vUDfxqeVeu,0
1367836486867902468,2021-03-05 13:56:46,Roncemelatiii,"Enak banget jadi anak bungsu emang, ketika wfh makan di ambilin wkw",1
1368744377363787776,2021-03-08 02:04:24,valuxembr,ingin berkata kasar itu ketika lo udah sampe klien ternyata tim lo itu semuanya WFH 😫😫😫!!! KZL MAX!,0
1371410461267095557,2021-03-15 10:38:28,gyuupaw,"sebenernya bersyukur sih wfh terus ga banyak bgt tugasnya, cuma ya kalau nyari materi tuh emang ga cukup seharian huhu",1
1409045487387250691,2021-06-27 07:06:37,goldenscent_,@worksfess alhamdulillah dapet shift2an wfh nder :'),1
1366028499513827332,2021-02-28 14:12:28,BakpaoRebus_,"@worksfess nasib kita sama :(, gw dibagian software development tapi ga dibolehin wfh katanya memperlambat pengerjaan, pdhl mau dirumah ato kantor juga sama aja, sabar yak",0
1387793447759712259,2021-04-29 15:38:36,yoongisbae20,"Kdg ngerasa kok krg bersyukur ngeluh gt
Tp kl dipikir2 wajar gakseh. Gw hampir tiap hari wfo anjirlah wfh bs diitung pk jari bahahahakx kenyataan mmg pahit",1
1410031874454425601,2021-06-30 00:26:10,fathiyahfikri,"Sebenernya kalo positif covid tuh diitung nya sakit jd ga kerja, atau wfh sih? Kasian kalo yg positif tp harus tetep kerja meskipun wfh. Ya gmn yaaa mikirin kesehatannya aja udah stres, ditambah tetep harus mikirin kerjaan",0
1387951345550856197,2021-04-30 02:06:02,Raapunsel,"Kalau dikantor pengen wfh, pas wfh malah pengen masuk kantor 😩",0
1410538676669534208,2021-07-01 10:00:01,nylamm_,Dalam peraturan PPKM darurat ini untuk seluruh kegiatan belajar mengajar dilakukan dengan 100% work from home (WFH) #PPKMDaruratLindungiKita https://t.co/l3oyTN3IBh,1
1409742250934865922,2021-06-29 05:15:19,jabarnewss,"Walikota Bandung Oded M Danial Terbitkan SE Pemberlakuan WFH 75 Persen
👇
https://t.co/E7OHOSJHIB

#jabarnews #beritalokal #beritahiperlokal #harianjabar #jabartoday #beritajabar #beritajawabarat #jawabarat #walikotabandung #odedmdanial #terbitkanse #pemberlakuanwfh75persen https://t.co/DoMHxKukeC",1
1364774138783563779,2021-02-25 03:08:05,stefanusawumbas,@leonelloo_ bapak ama emak gua nggak wfh,0
1365588292192792576,2021-02-27 09:03:14,amsurdgih,"Walaupun kerja nya wfh dan sedikit ribet, aku tetep sabar eh ternyata hikmahnya gaji ku malah berlipat wkwk. Sabar disayang Tuhan
 #SabarItuEmas",1
1410508693980860419,2021-07-01 08:00:53,melani30,Sebagai yg udah full WFH setahun lebih rasanya si PPKM darurat terbaru ini gak ada bedanya. Musti ngapain lagi ya biar gak bosen di rumah?,0
1366218290440273922,2021-03-01 02:46:38,suheryanto,"@Wan9Wong21 Di tempatku, malah ada yang sampe melahirkan. Itu efeknya wfh.",1
1409719604801277953,2021-06-29 03:45:19,miss_seoulmate,"@dagangkorea Selfish itu klo ada orang kantor yg susah dikontak smenjak wfh trs suka bangun kesiangan. Jd kerjaan dia dilimpahin ke org lain.. trs dia ga mrasa berslh malahan suka bgt blg “duh gua stress byk bgt kerjaan”

Ya ini lebih penting bahasannya dibanding 9p photocards",0
1362447888949805062,2021-02-18 17:04:24,Yoshi07296613,"@ladobbybobby Tiati lah pokoknya 😔kecopetan fi?

Ada gejala kok fi, kayak demam, indra penciuman hilang, tp ada juga yg keluarganya +, dia rapid test kayaknya td. Gatau deh hasilnya. Masa yg + cmn disuruh wfh, sterilisasi jg enggak. Apalagi dikasi vitamin dr kantor :( segamau rugi itu",0
1380391477197615107,2021-04-09 05:25:49,khrnamin,@ahamzah885 ko bersyukur sekarang amir dapat wfh!! 😤,1
1410887769723793410,2021-07-02 09:07:11,ijentimes,"Presiden Jokowi juga menyampaikan, selama PPKM Darurat akan ada pembatasan yang lebih ketat dari sebelumnya.⁣

Sabar ya dek, 2 minggu lagi kita ketemu, kalo gak hujan.
⁠
#ijentimes #jagajarak #pakaimasker #ppkm #ppkmdarurat #COVID19 #jawa #bali #wfh #info #berita #beritaterkini",1
1362337674162413572,2021-02-18 09:46:27,AynaMohd,@vibrate_tenn Wfh bergilir bukan hari2 pun tapi setiap kali wfh mesti stress gilaa 😭,0
1411319169329504264,2021-07-03 13:41:25,ynkikim,"Yang bikin nangis sih disuruh jagain ponakan, jujur gue kesel. Karna gue wfh trus berasa gada kerjaan gue begitu?",1
1365141184771858432,2021-02-26 03:26:36,pacabonoya7,"@hanstronauts Lahh:"") aku padahal waktu itu minta pas wfh juga selesainya cepet, kok gini sih:((",0
1365195484508266496,2021-02-26 07:02:22,HeiiiSasha,@_sipelayan Aku jg masih wfh nih.. 😔,1
1410055640471326721,2021-06-30 02:00:36,believerhwang_,"@luv_petitmini Aku baru kali ini wfh, asik banget bisa sambil tuiteran dan kipopan wkwk",1
1368023859262156800,2021-03-06 02:21:19,revveries,ga sabar pengen wfh lagi 🙂,1
1367318105844682753,2021-03-04 03:36:54,ditangkis,"kalo wfh setannya banyak. kerjaan numpuk, gua malah nonton anime👍🏻",0
1364891992073723906,2021-02-25 10:56:24,wynchan,"Balada mamak WFH: anaknya harusnya ada ulangan, guru kasih taunya di grup, mamak gak baca grup. Baru ngeh paginya. Alhasil belajarnya SKS (Sistem Kebut Setengah-jam).

Lain waktu: ada praktik SBdP. Bahan baru ngeh tak ada. Abang go-shop lah andalan mamak.",0
1410080755623948288,2021-06-30 03:40:24,mintytamy_,@Cinder_ellita Wkwkw bnr ih kelamaan bosen wfh tuh,0
1362298034525118464,2021-02-18 07:08:56,noval_adityo,"kenapa meja kosan selalu gede bgt ya, mau bikin setup wfh rapi malah berujung ngabisin tempat",1
1365486849435652098,2021-02-27 02:20:09,Nifaidahh,@Reinkarnana bisa wfh ga ya ka?,1
1410030337988595712,2021-06-30 00:20:04,aftersexxxxxx,Wfh wfh tai anjing lah!,0
1408715967413186567,2021-06-26 09:17:13,__Sridiana_3va,"@HaqDarul Bagi yg WFH enak bisa didik anaknya

Saya sejak covid jarang ketemu anak, cuma ada ART dirumah
Anak saya jadi rugi, ngga ada yg didik😭",1
1366216193997033473,2021-03-01 02:38:18,Keromm_,@Aliazunairah Aku punya co sekarang 100% wfh tak tahu lagi bila physical,1
