tweetId,date,username,tweet,label
1362804044591366144,2021-02-19 16:39:38,BrightAsAntares,@trustisyu Malu. Terus semenjak kuliah online gak pernah dikasih juga,0
1366193066474942465,2021-03-01 01:06:24,yaudhsok,"Kalo emang bener sekolah tatap muka dimulai juli 2021, brrti aku ntar masuk udh mulai semester 5. Udh hampir 1 tahun aja kuliah online gini, bosen, gaada yg masuk ke otak, tanggung jawab makin gede, tuntutan makin banyak hhh. Pengennya berenti dlu, buat istirahat",0
1362965769513021441,2021-02-20 03:22:16,Yoedizz,@nurryralahalu Untung gk jadi berangkat. Jadinya WFH.,1
1362026483225554944,2021-02-17 13:09:53,iIloveryu_,"Selain hrs bisa ngehargai dgn ngabarin kl emang lg ga bs on, ga bs ngabarin lama, ya juga hrs sadar diri dong ini dunia virtual. Yg main rp juga punya kegiatan di rl woy. Tidak semuanya gabut. Yg rlnya emng udh kerja pasti waktu buat online juga terbatas bgt. []",1
1365098159408443393,2021-02-26 00:35:38,awallfr,"@josuamartuas Aku selalu salut sama mereka para pekerja yg naik commuter, bahkan dari bogor ke jkt. Bayangin aja setiap hari kerja bangun pagi-pagi, desek-desekan. Belum lagi kalau gangguan sinyal kebayang gimana cape dan setresnya.  Untungnya sekarang ada kebijakan wfh wfo gitu.",1
1366197352021716993,2021-03-01 01:23:26,shahril_yey,"@karmenlunarx Dah Alhamdulillah. jadi balik lepas few months lpas first time kena, tapi skrg dh setahun lebih tak sakit even though byk wfh (hence less ergonomic). Just buat exercise tu frequently, should be good.",1
1363020179517546496,2021-02-20 06:58:29,Salsabilaaayu,"Sering banget nih kaya gini, suka kelewatan acara tv favorite karena harus kuliah online yang mendadak https://t.co/BWtjRyBRFT",0
1365124572635410432,2021-02-26 02:20:35,UdaDalias,"Kelas kosong biasanya main ke kantin atau pacaran diperpustakaan, karena online ga bisa.

kini pindah room ke webinar
Virtual Policy Dialogue on Post COVID-19 Fiscal Instruments and Green Development. https://t.co/AHvKKagXka",1
1362059004512407554,2021-02-17 15:19:07,matchamilk___,@tapidimas Kuliah online😳,1
1362024125045174281,2021-02-17 13:00:31,fitr_ay,Ribet beud dah kuliah online dan offline dihari yg sama🙄,0
1362835489036795904,2021-02-19 18:44:35,AnuarRizqy,"@louispatridged @dsuperboy Kuliah online itu bisa jadi wujud toleransi kemanusiaan terbesar pelajar saat ini. Setelah saya terkonfirmasi covid-19 rasanya biasa aja. Tapi jika penyakit ini menyerang kalangan tua, dampaknya sangat luar biasa. Meninggalnya orang berilmu sama halnya meninggalnya pengetahuan",1
1361508260965064708,2021-02-16 02:50:39,cuteuwufangirl,"@artistsbase ditempuh dengan otodidak sama mungkin ikut pelatihan online offline / banyak² baca dan belajar dari berbagai platform, oiya semisal dimungkinkan buat kuliah seni mungkin bisa ke prodi seni rupa aja",1
1361241905170800640,2021-02-15 09:12:15,worksfess,"Work! Aku kan dapet panggilan interview, yang harus dateng ke kantor. Kalau misal minta interview online gitu boleh ga karena masih harus isolasi mandiri? Cara bales emailnya pakai kata-kata yang gimana ya?",1
1365117094698786817,2021-02-26 01:50:52,rhmyrmly,Makan apa kita harini. Setahun wfh aku dah try semua kedai area rumah aku.,1
1365587677903417347,2021-02-27 09:00:48,LauraKeylaa,"Wihii.. Walaupun kerja nya wfh dan sedikit ribet, aku tetep sabar eh ternyata hikmahnya gaji ku malah berlipat wkwk
#SabarItuEmas",1
1361094989464301571,2021-02-14 23:28:28,sumo993,SITUS HOKI PALING CENGLI Kamu Ingin pendapatan extra tp gak mau kerja?join ajang bergengsi game online berhadiah JUTAAN RUPIAH!!Kapan lagi main game bisa dapet duit? DAFTAR GRATIS .WA : +6281313492133 https://t.co/X10nM5E4Na,0
1362391662291394562,2021-02-18 13:20:58,wprimandika,"fix bsok nggak punya komputer, wfh aja apa ya?😂",1
1364910530675150855,2021-02-25 12:10:03,ipapaindonesia,"Realitas ini mengarahkan perusahaan untuk mempertimbangkan kembali kebutuhan ruang kantor mereka dan hal itu akan memengaruhi keputusan mengenai sewa kantor pada masa mendatang.
https://t.co/aWBdzF6Rgh https://t.co/IVNICjN3QC",1
1361562502920761351,2021-02-16 06:26:11,wiwaow,"@nikensiwi @drkaikaa Aku pernah ikut kelas yang di EDX, ternyata mengubah gaya tulisan ku banget lhoo.. Tp ikut kelas nya ngga sampe abis krn aku males hehehe.
Mayan kan ada kelas online gratis (aku malah promosi).",1
1361493035570196482,2021-02-16 01:50:09,edd_sisiran,@dhiadelara @pandadnapms itu rapat online membahas UU Cipta Kerja ya?,1
1361551065225719812,2021-02-16 05:40:45,Dni_jaya_online,"@radenrauf *TAS KANTOR TERLARISSSS""

Size: 37 x 15 x 26

Matterial: Tenun Ikat Asli mix Kulit 

Furing: Overshine water resistant

Fasilitas:
- Tali panjang 
- 1 saku resleting 
- 2 saku slot 

Resleting: YKK 

berat: 500 gram 

*Reseller: Rp. 120.000""

Order DM/WA 085602498774 https://t.co/x1tDYzQCBO",1
1366252933373812739,2021-03-01 05:04:17,kamaliafirdaus,Abah memang selalu kacau time kita wfh ni rindu la tu 🥺 Bertapa penyayangnya abah tengok dp lah 😂 https://t.co/JwwwHH6xHr,0
1364576344428875782,2021-02-24 14:02:07,chenleriadaegal,"AAMIIN AJA GUR MAH, gila aja kelas 11 daring gada gunanya anjir join organ sama ekskul banyak2..😔 jangan php lagi ya pak https://t.co/7HF6XkRLLA",0
1361135809911394306,2021-02-15 02:10:40,antamasia,@mandiricare tapi maunya buka rekening yg online min bukan yg langsung di kantor :((,0
1365217125749710848,2021-02-26 08:28:21,RatnoWistu,https://t.co/dKvge0jeNs : Banyak Pengusaha Negosiasi Ulang Sewa Kantor karena WFH https://t.co/miaOGoOyEZ,1
1364067135434072064,2021-02-23 04:18:42,ourprideskj,"HALO HAI GUE PEN KASITAU AJA KELAS GUE TBTB DIBATALIN ANJIR😭, GATAU GUE SENENG BAT KAGA JADI DARING HUEEEEEEEEE😭😭😭😭😭",0
1362648887521996800,2021-02-19 06:23:06,daniaagrande,@adlnilyanaa @dirtydaissy nak masuk kelas online maktab online pun dh malas acano,0
1361293269678710785,2021-02-15 12:36:21,sumo993,SITUS HOKI PALING CENGLI Kamu Ingin pendapatan extra tp gak mau kerja?join ajang bergengsi game online berhadiah JUTAAN RUPIAH!!Kapan lagi main game bisa dapet duit? DAFTAR GRATIS .WA : +6281313492133 https://t.co/V0e8lxtlJa,0
1361877255270453248,2021-02-17 03:16:54,dyhochan,"Semakin kuliah online semakin banyak aplikasi yang digunakan, ribetnyaaaa😌😌😌",0
1362262902678245377,2021-02-18 04:49:20,AfrizalJali,"Selamat siang @atr_bpn saya hari ini ke kantor BPN Kab Bekasi untuk pengurusan Roya, yg hanya dibatasi 10 orang per hari. Dan nomor antrian nya harus datang ke kantor. Hal ini sangat tidak profesional  Kalau memang dibatasi dibuat booking via online dong",1
1365422383692095491,2021-02-26 22:03:59,heartlessppl_,"tida ada wfh di sabtu, membuat hidup saya menderitaaaa🥺",0
1366237405271842817,2021-03-01 04:02:35,herniisme,@hrdbacot Vaksin dipercepat gpp. Tapi aq sudah terlanjur nyaman dengan WFH. ☺,1
1362678780611883012,2021-02-19 08:21:53,etherealouo,aku harap dapat yang wfh ni lah...,1
1362986487248080898,2021-02-20 04:44:36,iqbalyusuf15,"@anreka1235 Ya jg si, mungkin emg krn wfh dan trend rakit pc jd pd abis",1
1365904574725296130,2021-02-28 06:00:02,paskah766hi,"@FirstMediaCares aduuh kok besok, besok kan PJJ dan WFH kak, butuh internet!",1
1361929522564669447,2021-02-17 06:44:36,borutoya,@deulleowa ya allah seunghoon iki puersis aku pas kuliah daring😭😭👍🏻,0
1362384784106815491,2021-02-18 12:53:39,dionsatryow,"*Ke alfa pake jaket hima logo unair terpampang jelas

Mbk2 alfa ""samean kuliah di unesa ya mas""

Aku ""ngga mbk, di unair""

Mbk2 alfa ""skrg kuliahe online ya""

Aku ""iya mbk""

Fix unair ga terkenal",1
1362326488582815744,2021-02-18 09:02:00,timescoid,"Fotografer Ari Wibisono membantah memanipulasi foto suasana di Kemayoran, Jakarta Pusat, dengan latar belakang Gunung Gede Pangrango.
#psbb #dirumahaja #covid #newnormal #corona #indonesia #jakarta #stayathome #socialdistancing #wfh #coronavirus #lockdown #psbbjakarta https://t.co/1Pcanz0oBs",1
1362299912130420740,2021-02-18 07:16:24,faradilalala_,Penat jugak eh jaga anak sambil WFH. Rasa nye dh boleh anta ke taska kot🥲,0
1365542797034496000,2021-02-27 06:02:28,Reitshu,@bmkelilingdunia Mau daring aja? Itu hubungan apa kuliah online :),1
1362635846357192708,2021-02-19 05:31:16,raissa_101,"@bunsondan Take care yah 😉 gpp masih siang... gw hr ini WFH, bisa nyantai 🤭",1
1365653314180771843,2021-02-27 13:21:37,juslemon20,@hrdbacot Nder bersyukur masih kerja. Wfh lagi. Bisa melindungi diri dari corona. Masih dapet duit. 🤗,1
1361879172872765444,2021-02-17 03:24:31,bbyceye,Jujur mankin lama kuliah daring bukan bikin aku pinter dengan tugas² dosen. Tapi bikin aku oon + kek mau meninggoy,0
1362523902296035329,2021-02-18 22:06:27,uprint_id,"New Post - Cara Mengasah Skill Kepemimpinan di Kantor, Walau Kamu Bukan Bos Tapi Harus Dilakukan!
""https://t.co/08nb1NvyyX

#creative #percetakan #packaging #printing
https://t.co/Knoz4XzcIj - Percetakan online Indonesia https://t.co/pE8bJMrKIN",1
1362355018205134854,2021-02-18 10:55:22,rzqkhnsyaaa,Ih aku cantik bgt dengan outfit kuliah online wkwk. Tp tydack percaya diri ketika post di WA. Hanya berani di ScndAcc Ig sama Twittr anjiirr hahaha https://t.co/E7RqQCrnfm,1
1365238677002014722,2021-02-26 09:54:00,rutan1cipinang,"Jakarta – Ketika kebanyakan ASN dan pekerja swasta bekerja dari rumah (work from home), petugas Rumah Tahanan Negara (Rutan) Kelas I Cipinang tetap masuk kantor. Maka dari itu, para petugas harus mempunyai imun yang kuat dan selalu dalam keadaan sehat. https://t.co/1JuB4mUm5m",1
1362373931013869568,2021-02-18 12:10:31,Audwita,Baru kali ini ngeluh perkara CP sama WFH,0
1364507231014645765,2021-02-24 09:27:29,jaedoue,anjir gua punya alasan kalo mata gua makin burem ya benar kuliah daring,0
1366272956356202499,2021-03-01 06:23:51,hendra_st_mudo,@ngiinet @tirta_hudhi Kapan kita yang bekerja WFH (Work From Home) di vaksin ya?,1
1365838142016643073,2021-02-28 01:36:03,jekkkii,@sbyfess Tergantung kampus nya gimana. Kan ada yang kuliah malam + daring ada yang kuliah pagi. Jadi selama jadwal e ga bentrok dan fisikmu kuat semisal  kuliah offline. Gass,0
1364775464074534916,2021-02-25 03:13:21,liayana26,Challenging eh wfh plus kena dgn org lambat,0
1365145483132342280,2021-02-26 03:43:41,hwangtirental,"@tenjunsday Kemungkinan iya. Pasrah aja 😂
Aku anak baru jd ga dpt jatah wfh 😃",0
1363503040263688195,2021-02-21 14:57:12,sxjbttrfly,"@3RYUV moots sya taw egk? begadang ntu gabaik loh apalagi sampe malam² bgt, maw egk ikutan sya sekalian aja buat tidur lebih awal biar jadi kebiasaan:&lt; yok buat istirahat besok senin,semangat daring/kuliah/kerja:D mksi sya smsm 😠💗",1
1365131350064263168,2021-02-26 02:47:31,utotia,Kenapa sih kalo ada kerjaan renov atau benerin apa-apa tuh gak pernah kasih tau. Udah tau orang WFH ya kerja di rumah lah.,1
1363464143907344388,2021-02-21 12:22:38,BimmerDubu,Kuliah daring bukan berarti anda bisa seenaknya sibuk kerja. Ngerti kok umur2 segini udah pengen punya duit sendiri. Tapi buat bahas kerja kelompok aja ntah berantah :'),0
1361594880150048768,2021-02-16 08:34:51,IndiHomeCare,"@GoeiAndre Hallo Kak Andre, keluhan layanan Internet di nomor tiket IN 90 77 13 32 saat ini sudah kami lakukan perbaikan dan status jaringan Online. Apakah koneksi Internet di lokasi berfungsi normal serta stabil ? Terima kasih",1
1361701577719832580,2021-02-16 15:38:49,bbyniaaax,"lu pikir ""kuliah online"" enak?.
stress ajg stress",0
1366250522651414530,2021-03-01 04:54:42,burjoanget,"@FWBESS Enak banget nih sambil wfh, coba ketuk dm ku ya",1
1360221308395548672,2021-02-12 13:36:46,kwongiggle,@rrznaway sibuk kuliah jahhh😭😭 daring ini membunuhku😭😭,0
1365441156633350145,2021-02-26 23:18:35,thezldyck,"@tantezenbase Nyuci baju qaqaa, kadang nganterin ibu negara. Kalo lagi dpt kegiatan alias job freelancer ya kerja, kalo ga ya biasalah kelas online 🙂",1
1361510657263247365,2021-02-16 03:00:10,sinagahijau,"@ezash Keterima pas oktober pertengahan. Onboarding online, canggung banget pas google meet buat kenalan sama tim. Dari awal wfh, ngechat ke semua org sopan bgt, baru wfo pas pertengahan november, sengaja dateng sebelum jam kerja, untung senior baik banget bantu kenalan sama yang lain,",1
1364168177014333442,2021-02-23 11:00:13,bassreverbs,"@belajarday6 NANGISS SKDJDJSHSHS gravity online concert gak dijadiin pembelajaran malah to be continued trs badutnya tp bener kak rif semua akan ""gapapa gapapa yang penting ot5 setelah sekian lama"" 😭😭",0
1361973215694712833,2021-02-17 09:38:13,emptycrates,Nongki+kelas online+nungguin sepupu lainnya lagi pada main sampe batre abis buat gmeet doang. https://t.co/5CsjIXHNz3,1
1365486849435652098,2021-02-27 02:20:09,Nifaidahh,@Reinkarnana bisa wfh ga ya ka?,1
1365163140086829057,2021-02-26 04:53:50,vranzeezqaJJ,"@KurniaIz ribet yah wfh is...
semangatttttt",0
1360781161736196096,2021-02-14 02:41:25,oh4eva,"@kimjchu_ Iya kan pas gue sidang online di rumah, doi telat ngasi karna jauh dan hari itu dia ada kerja, besoknya baru ke rumah gue buat ngasi bunga, pdhl dia bisa kirim kemarinnya lewat temen deket rumah gue kek. Hmm~",1
1365968030904119303,2021-02-28 10:12:11,cocardbiru,"@starfess tw: wonu
wa: muka sendiri, selama kuliah online
ig: 1st muka sendiri, 2nd wonu
wall wa: default wa
home: day6 cartoon
lock: svt
*plus ava wattpad dan syopi juga wonu

eheheh😁🤭",1
1360598189397729284,2021-02-13 14:34:21,CeritaKelana,"Entah ya, kok telat mikir amat akutu. Sudah tau ada kontes Carnaval di tempat kerja, boleh pakai outfit paling epic supaya bisa menangin hadiah, malah nggak beli online kostum seru. Ya sudah pakai bando Mini Mouse aja, pinjam bando bocah 4 tahun, anaknya kolega 😅 https://t.co/Gj1gxwsQHS",1
1362740075600093187,2021-02-19 12:25:27,aleeliu,"Ditawarin opportunity di luar kota, tapi ya sekarang kok jadi berat banget, di rumah cuma bedua sama mamski, rumah impian juga baru selesai renov setelah 2 tahun dikerjain, trus akhirnya ngabisin semua kerak2 cuan buat beli motor karna kantor saya ga kenal WFH, cont-",0
1365501399241433088,2021-02-27 03:17:58,heavensugar__,"senin dah lanjut kuliah online, diliat dari jadwal tidak ada waktu buat fangirlan 😔",0
1361841581003739139,2021-02-17 00:55:09,pitterpatner,"Guru juga akan menjadi prioritas dalam Vaksinasi tahap kedua, hal ini sebagai upaya membantu para siswi yang kesulitan mengikuti pembelajaran secara daring

#VaksinasiPelayanPublik https://t.co/3NrfXdMSxs",1
1362232602615185411,2021-02-18 02:48:56,C3m4r46unun9,"Instruksi mendagri ini juga mengubah aturan work from office (WFO) dan work from home (WFH) menjadi 50 persen. Sekolah di wilayah PPKM mikro juga tetap berlangsung secara daring.

@kemendagri https://t.co/2Gh3Aq21FB",1
1364767747121405958,2021-02-25 02:42:41,larednavi,Tahun lalu pas awal wfh mikirnya baru 2021 ngantor.. sekarang sama mikirnya baru 2022 ngantor..,1
1362773184852860929,2021-02-19 14:37:01,susahslnyal,"@timmymalachi sapa nih yg ngomong?? ketika instansi lain wfh, dpt libur dll kita ttp kerja kerja dan kerja 😂😂",0
1362320568003960834,2021-02-18 08:38:28,Dindaafsh,"Bangga bgt bisa bikin kentang mustopa
Pokoknya setiap wfh bisa:
1. Nyapu
2. Ngepel
3. Masak
4. Nyuapin ponakan
Dah cocok la jd istri yg bisa kerja kantor kerja rumahan juga https://t.co/YHKtC08bWJ",1
1362584731515150336,2021-02-19 02:08:10,nusabalicom,BKD Bali Ukur Kinerja ASN secara Online https://t.co/7abqlsnuD2 #BKDBali #berita #nusabali #pandemi #ASN #PNS #WFH,1
1362748540355710980,2021-02-19 12:59:05,opsiin,"4 Cara Cek NIK KTP, Lebih Praktis dengan Layanan Online – suaracom – https://t.co/TGWtiCML7g https://t.co/fJV0iJFGTL",1
1361465806266138627,2021-02-16 00:01:57,pajakkediri,"Kami juga mengadakan Kelas Pajak Online untuk #KawanPajak Orang Pribadi berstatus Non Karyawan, lho. Catat tanggalnya ya! 😊

#KelasPajakOnline
#PajakKitaUntukKita
#PajakKuatIndonesiaMaju
#LaporSPT https://t.co/a5dJkynxEA",1
1364947765042683904,2021-02-25 14:38:01,undiademe,"@hrdbacot Tetep enggak. Lebih milih ninggalin yang gak nyaman, deket rumah/wfh, gaji lebih gede dikit atau sama dari sebelumnya juga gapapa. 
Kalo udah ngerasa gak nyaman tuh susah mincot.",1
1362336777697062914,2021-02-18 09:42:53,fathiraihann,"Mamah : ""aduh deh mamah capet banget WFH akhir akhir ini"" 
Gua : ""lah mending, rehan sekolah online setahun udah pusing. Mau adu nasib? Ayok di adu. Yakin menang nih""",0
1365059781774434304,2021-02-25 22:03:08,iswanheri,"""Kolektif"" pembajak buku di online shop. 
Beli buku asli!!! 
Jangan ikut-ikutan maling hasil keringat kelas pekerja perbukuan! https://t.co/9EP2rGsWgs",1
1365543331028111362,2021-02-27 06:04:35,ridwanwijay,"@TirtoID Mohon maaf bos, kantor saya menerapkan kalau wfh dipotong gajinya. Gmna tuh? Kebutuhan makin banyak tp pendapatan belum seimbang. Alhamdulillah masih diberi penghasilan tp kalau gini caranya ya tekor pak? Kalau di kantor risiko terpapar makin besar. mikir deh dengan kebijakannya",0
1365993683422601232,2021-02-28 11:54:07,ctrlalt34408715,"@hrdbacot w semangats klo kerja, wfh atw libur bangke banget gabisa maengame nyantai sambil ngopi",0
1365905270455476225,2021-02-28 06:02:48,pandoraheartt,"@RainBee14_ @cooheartt @ffffflukeeeee @numberx9th Bu dosen @co0heartt_  coba ini anaknya dikasih kuliah online, suruh belajar mengeja 😭",0
1365609568173125633,2021-02-27 10:27:47,azrilalfariz,"Lebih cepat sampainya sih emang, tapi gak seseru dulu. Kan sekarang juga udah gak ada materi di kelas, semua serba online. Akhirnya nerima materi kuliah rasanya sambil ngantuk mulu nih, mager
#SabarItuEmas",0
1365589763202314244,2021-02-27 09:09:05,sholhnude1,"Walaupun kerja nya wfh dan sedikit ribet, aku tetep sabar eh ternyata hikmahnya gaji ku malah berlipat wkwk ngakak
 #SabarItuEmas💕💕",1
1364578783118778370,2021-02-24 14:11:49,pramudyaarif90,Mantap.karena di rumah tahanan samgat rawan terjadi penularan.kalo pengajar kan masih pada work from home. :v https://t.co/2kiG21AWou,1
1360725089105235971,2021-02-13 22:58:36,collegemenfess,"[cm] guys, adakah yg lg ngalami burn out dan quarter life crisis disaat kuliah daring? kalo iya, gimana kalian ngadepinnya? jujur aku capek bgt, jd ngga semangat jg kulonnya.",0
1366229061106688005,2021-03-01 03:29:26,ronitoxid,"saya mendukung vaksin
saya mendukung pemulihan ekonomi
cuma kalo bisa konsep wfh tetep dijalankan

#salim",1
1361726557488779264,2021-02-16 17:18:05,cttstayy,@wassupchili Tidur ya besok ada kelas online low,1
1365099681286529026,2021-02-26 00:41:41,wonpiriusagi,Kelas online pertama setelah nganggur 1 semester : https://t.co/mxNDqSBldp,1
1365163446967279617,2021-02-26 04:55:03,susislstr,Aku saat sudah absen WFH tp suruh WFO https://t.co/iD8DfxOh2R,0
1362778944747892742,2021-02-19 14:59:54,acavwevwe,takut kuliah ga sih nanti cara cari temen online gmn masa tiba2 ngechat ngajak kenalan kan gatau tu org tipenya gmn. klo ketemu langsung kan enak :(,0
1365973235100082178,2021-02-28 10:32:52,Birpletok5,@clingyybabyyy Yuklah rabu aja rabu aku wfh,1
1362638329234161664,2021-02-19 05:41:08,Ticgtac,"@goldeniseu Efek sekolah daring juga deh sepertinya Kak 😔 jadi anak punya HP semuanya, ortu juga gabisa ngontrol. Beda sih, dulu kayaknya kelas 4 HPnya masih yang untuk telpon dan SMS doang kan ya?😂",0
1361307276565307394,2021-02-15 13:32:01,tiofahar,"Kegiatan selama libur : membakar ribuan kalori setiap hari

Kegiatan hari pertama kuliah online : menimbun ribuan kalori

Kok dadi luwean ngene....",0
1361922088068505601,2021-02-17 06:15:03,kumparan,"Di masa pandemi yang mengharuskan sebagian besar pekerja untuk work from home (WFH), burnout semakin rentan menyerang dan bisa menyebabkan stres akut. https://t.co/CctBdBeYc7",0
1365900689847721984,2021-02-28 05:44:36,bleuoccean,"✧ OPEN JASA EDIT DAN DESAIN✧ start ; SD SMP SMA KULIAH, Cus DM atau mention

Design poster, cv, vidio, pricelist, logo olshop, feeds online shop dll bisa banget, sudah mahir di bidang photoshop ya

⸙ ━ Pembayaran via ;
BCA BTN DANA OVO GoPay ShopeePay",1
1365101997310046209,2021-02-26 00:50:53,dickybulin,"@KopBam @NizzarK wkwkwk, aku sebelum WFH 63, paling pol 65,",1
1366221468044955650,2021-03-01 02:59:15,natoyfaustino,nag WFH yan si Shasha 😂 https://t.co/VCjwbPD0nQ,1
1366024031195992068,2021-02-28 13:54:43,firmanmorph,Wfh terus aja plis plis 😂,1
1360212792968585219,2021-02-12 13:02:56,jackahunacorona,"Semoga webinar besok bisa sedikit membantu meningkatkan motivasi anak-anak deh. Gue punya ade cewe kelas 12 juga jadi gue paham betul rasanya dalam kondisi belajar daring, tugas banyak, belum lg belajar utbk, ditambah gempuran demot, insecurities, dll.",1
1364448474582769666,2021-02-24 05:34:01,kodimbone,"Ia mengatakan membantu anak-anak agar tidak kesulitan dalam pembelajaran secara online,  dijuga berharap pendampingan dan menyediakan fasilitas internet  dapat meringankan beban biaya anak maupun orangtua. https://t.co/YTWeEQewbL",1
1364457841751334914,2021-02-24 06:11:14,viennettashoes,"@Kemdikbud_RI @TVRINasional Selamat siang, Yang terhormat @Kemdikbud_RI saya hendak bertanya perihal kuota belajar untuk mahasiswa, bagaimana, ya? Karena jujur, dalam menggunakan kuota pribadi cukup berat. Bahkan, hari ini saya sudah dua kali membeli kuota untuk kuliah daring. Terima kasih sebelumnya🙏",1
1365603836577120265,2021-02-27 10:05:00,newsmerahputih,"Studi: 70% Karyawan Cemas Soal Privasi Data Saat WFH

#merahputihcom #wfh #privasidata https://t.co/Al52BTycuu",0
1363031210730004484,2021-02-20 07:42:19,rafieranda,"mati lampu daerah kebagusan, pasar minggu... mau sampe kapan nih @pln_123 ? saya gak bisa kuliah online jadinya hari ini",0
1365245066218901510,2021-02-26 10:19:23,karirfess,"Tanggal 7 aku abis kontrak gatau bakal diperpanjang apa enggak, kalau misal ga diperpanjang aku perlu kekantor lagi ga sih kaya ngurus apa lagi gitu soalnya beberapa bulan ini WFH kr!",1
1366133287823962115,2021-02-28 21:08:52,azizul_mudaris,BISNIS SAMBIL SEKOLAH KULIAH ATAU NGANTOR? BISA KOK!! JADI ONLINE SHOP PRODAK KAMI pin:5CC3BF93/WA 089522129703 https://t.co/Zh0BeVWQyj,1
1362679937791098880,2021-02-19 08:26:29,LokerJatengDIY,Lowongan Kerja Februari 2021 di CV Rajawali Diesel Semarang – CV Rajawali Diesel membuka lowongan kerja posisi : ONLINE MARKETING (MARKETPLACE) Syarat  CV Pas foto 3×4 Fotocopy KTP Fotocopy KK Kriteria : Pria / Wanita usia 18 – 30… https://t.co/ibnF5csh7o https://t.co/7unxQpMyux,1
1365562999981756416,2021-02-27 07:22:44,litaambarsari,"Sebelum pandemi: 50ribu saja karena hanya ada AC dan TV, nyalanya jg malem doang pas pulang kerja sampe tidur
Pas pandemi dan WFH: 250 - 300rb. udah gitu wifi kosan dikurangi. jd kalo lemot, mau ga mau swadaya wifi alias tethering. Tambah lagi deh biaya buat pulsa 🙃 https://t.co/s1EdU1wObw",0
1365898465486594052,2021-02-28 05:35:45,nauvalalfath1,@MochammaL Libur gak libur sama aja kalau tetep kuliah online wkwkwk.,1
1361301664691486724,2021-02-15 13:09:43,Aina_Shoyue1,mak aku join kelas pun sampai bukak dua device weh laptop dgn fon sekali nak pakai 🤣 yg anak dia ni masuk kelas online pun malas dah masuk tido pulak HAHAAHAHHAHAHAHAH,0
1361521174740570115,2021-02-16 03:41:58,jawapos,Penguatan Pembelajaran Daring melalui Strategi Mandiri Peserta Didik di WhatsApp Group https://t.co/kkomKDlZo0,1
1361507391221624833,2021-02-16 02:47:12,RadioElshinta,"@KemenkesRI Pemerintah juga memprioritaskan pekerja transportasi publik yg terdiri dari pekerja tiket &amp; masinis kereta api, pekerja bandara, pilot, pramugari, pekerja pelabuhan, pekerja Trans Jakarta dan MRT, supir bus, kernet, bahkan kondektur, supir taksi, &amp; juga ojek online. @KemenkesRI",1
1361115783334531073,2021-02-15 00:51:05,WartaViral,Antrean Online di Kantor Pajak KPP Pratama Cakung 2 Sering Habis https://t.co/abmMy9DbeL lewat @Warta Viral,1
1365997924652474368,2021-02-28 12:10:58,svt_96z,"hari ini udah ditelfon orang kantor 3x.. pls gue ga pernah ambil wfh, 6/7 dikantor masa minggu ttp diganggu jg 😔😔😔",0
1360406047022751744,2021-02-13 01:50:51,SeunGyulSeunCat,"Nyatanya lo gatau. Proses persiapannya gmn, admin2 sklh lo ttp kerja bahkan kerjaan nambah jd 100x lipat semenjak online, klo kita ga digaji lo pikir kita mau kerja rodi? Klo d kasi milih jg kita lbh suka ngadain kuliah offline, pengeluaran dikit, kerjaan lbh sdikit",0
1362445224618848256,2021-02-18 16:53:49,Yoshi07296613,"@ladobbybobby Alhamdulillah yaa gercep. Bagus bagus. Iffy emang top 😍

Menjelang resign aku mau cepuin tu perusahaan ke disnaker biar nyaho. Lagian dzolim sih. Masa udah ada 4 kasus covid di kantor gadikasi wfh 💔
Sesepele itu nyawa orang buat dia dibandingkan duit 😭",1
1365115105751359490,2021-02-26 01:42:58,AlohaCiken,Walaupun wfh kita tetap kena wangi2 okayyy,1
1365114811000913927,2021-02-26 01:41:48,stefanus1709,"@ezash 50K - 75K /bulan bang. Soalnya wfh, dan nyalain ac kalau malam. Pagi - Sore buka jendela aja, kalau sampe overload ya karena full masak2 di kamar. Ada panci listrik, rice cooker dan charge laptop",1
1362657548592054273,2021-02-19 06:57:31,sakura_tawanv,"@hrdbacot Aku WFH keseringan ga sengaja suka bobo siang cuma 2 jam sih, tau2 pas bangun Uda 20 mscl aja dr boss n temen khehehheeee",1
1364804736537358337,2021-02-25 05:09:40,biruhore,@RakaArmanN @dittameliaa @ganeca__ wfo atau wfh kak?,1
1365509865267884034,2021-02-27 03:51:36,Shazri18,@andalasfess Bukannya kuliah daring adalah liburan juga tapi dikasih tugas dan zoom sekali sekali?,1
1361952504968175618,2021-02-17 08:15:55,depressionpipel,dari kuliah online saya belajar berteman tanpa pilihpilih hehe,1
1361931655598940163,2021-02-17 06:53:04,gheaprativi,@gyeoulie_ Kerjaannya gak bisa work from home sama sekali? Paling nggak 50% dari seruangan itu ada yang mesti WFH atau gantian.,0
1366279501307469825,2021-03-01 06:49:52,dis_ease910,@sparkleyoongi Makasihhh aka(?)🤲🏻😆 semangat jugaa buat kuliah online nya,1
1363481441087197185,2021-02-21 13:31:22,rmawinn,"Tidur? Apa itu tidur
Besok daring kelas pagi? Apa itu daring

Ayo nong live ig 😍 https://t.co/zJGdUk7kUd",1
1362990025827180547,2021-02-20 04:58:39,fatihadillaa,enak banget ya ternyata bisa mahamin kuliah online,1
1362579465981751298,2021-02-19 01:47:14,peanutspinneapl,yookkk wfo terus yokk sampe modyar anjip hujan panas debu yok gas terosss kaga ada wfh wfh nya,0
